#;approach;queueing delay;slice
8211;Prop.;null;BE 4
8212;Prop.;null;BE 4
8213;Prop.;null;BE 4
8214;Prop.;null;BE 4
8215;Prop.;null;BE 4
8216;Prop.;null;BE 4
8217;Prop.;null;BE 4
8218;Prop.;null;BE 4
8219;Prop.;null;BE 4
8220;Prop.;null;BE 4
8221;Prop.;null;BE 4
8222;Prop.;null;BE 4
8223;Prop.;null;BE 4
8224;Prop.;null;BE 4
8225;Prop.;null;BE 4
8226;Prop.;null;BE 4
8227;Prop.;null;BE 4
8228;Prop.;null;BE 4
8229;Prop.;null;BE 4
8230;Prop.;null;BE 4
8231;Prop.;null;BE 4
8232;Prop.;null;BE 4
8233;Prop.;null;BE 4
8234;Prop.;null;BE 4
8235;Prop.;null;BE 4
8236;Prop.;null;BE 4
8237;Prop.;null;BE 4
8238;Prop.;null;BE 4
8239;Prop.;null;BE 4
8240;Prop.;null;BE 4
8241;Prop.;null;BE 4
8242;Prop.;null;BE 4
8243;Prop.;null;BE 4
8244;Prop.;null;BE 4
8245;Prop.;null;BE 4
8246;Prop.;null;BE 4
8247;Prop.;null;BE 4
8248;Prop.;null;BE 4
8249;Prop.;null;BE 4
8250;Prop.;null;BE 4
8251;Prop.;null;BE 4
8252;Prop.;null;BE 4
8253;Prop.;null;BE 4
8254;Prop.;null;BE 4
8255;Prop.;null;BE 4
8256;Prop.;null;BE 4
8257;Prop.;null;BE 4
8258;Prop.;null;BE 4
8259;Prop.;null;BE 4
8260;Prop.;null;BE 4
8261;Prop.;null;BE 4
8262;Prop.;null;BE 4
8263;Prop.;null;BE 4
8264;Prop.;null;BE 4
8265;Prop.;null;BE 4
8266;Prop.;null;BE 4
8267;Prop.;null;BE 4
8268;Prop.;null;BE 4
8269;Prop.;null;BE 4
8270;Prop.;null;BE 4
8271;Prop.;null;BE 4
8272;Prop.;null;BE 4
8273;Prop.;null;BE 4
8274;Prop.;null;BE 4
8275;Prop.;null;BE 4
8276;Prop.;null;BE 4
8277;Prop.;null;BE 4
8278;Prop.;null;BE 4
8279;Prop.;null;BE 4
8280;Prop.;null;BE 4
8281;Prop.;null;BE 4
8282;Prop.;null;BE 4
8283;Prop.;null;BE 4
8284;Prop.;null;BE 4
8285;Prop.;null;BE 4
8286;Prop.;null;BE 4
8287;Prop.;null;BE 4
8288;Prop.;null;BE 4
8289;Prop.;null;BE 4
8290;Prop.;null;BE 4
8291;Prop.;null;BE 4
8292;Prop.;null;BE 4
8293;Prop.;null;BE 4
8294;Prop.;null;BE 4
8295;Prop.;null;BE 4
8296;Prop.;null;BE 4
8297;Prop.;null;BE 4
8298;Prop.;null;BE 4
8299;Prop.;null;BE 4
8300;Prop.;null;BE 4
8301;Prop.;null;BE 4
8302;Prop.;null;BE 4
8303;Prop.;null;BE 4
8304;Prop.;null;BE 4
8305;Prop.;null;BE 4
8306;Prop.;null;BE 4
8307;Prop.;null;BE 4
8308;Prop.;null;BE 4
8309;Prop.;null;BE 4
8310;Prop.;null;BE 4
8311;Prop.;null;BE 4
8312;Prop.;null;BE 4
8313;Prop.;null;BE 4
8314;Prop.;null;BE 4
8315;Prop.;null;BE 4
8316;Prop.;null;BE 4
8317;Prop.;null;BE 4
8318;Prop.;null;BE 4
8319;Prop.;null;BE 4
8320;Prop.;null;BE 4
8321;Prop.;null;BE 4
8322;Prop.;null;BE 4
8323;Prop.;null;BE 4
8324;Prop.;null;BE 4
8325;Prop.;null;BE 4
8326;Prop.;null;BE 4
8327;Prop.;null;BE 4
8328;Prop.;null;BE 4
8329;Prop.;null;BE 4
8330;Prop.;null;BE 4
8331;Prop.;null;BE 4
8332;Prop.;null;BE 4
8333;Prop.;null;BE 4
8334;Prop.;null;BE 4
8335;Prop.;null;BE 4
8336;Prop.;null;BE 4
8337;Prop.;null;BE 4
8338;Prop.;null;BE 4
8339;Prop.;null;BE 4
8340;Prop.;null;BE 4
8341;Prop.;null;BE 4
8342;Prop.;null;BE 4
8343;Prop.;null;BE 4
8344;Prop.;null;BE 4
8345;Prop.;null;BE 4
8346;Prop.;null;BE 4
8347;Prop.;null;BE 4
8348;Prop.;null;BE 4
8349;Prop.;null;BE 4
8350;Prop.;null;BE 4
8351;Prop.;null;BE 4
8352;Prop.;null;BE 4
8353;Prop.;null;BE 4
8354;Prop.;null;BE 4
8355;Prop.;null;BE 4
8356;Prop.;null;BE 4
8357;Prop.;null;BE 4
8358;Prop.;null;BE 4
8359;Prop.;null;BE 4
8360;Prop.;null;BE 4
8361;Prop.;null;BE 4
8362;Prop.;null;BE 4
8363;Prop.;null;BE 4
8364;Prop.;null;BE 4
8365;Prop.;null;BE 4
8366;Prop.;null;BE 4
8367;Prop.;null;BE 4
8368;Prop.;null;BE 4
8369;Prop.;null;BE 4
8370;Prop.;null;BE 4
8371;Prop.;null;BE 4
8372;Prop.;null;BE 4
8373;Prop.;null;BE 4
8374;Prop.;null;BE 4
8375;Prop.;null;BE 4
8376;Prop.;null;BE 4
8377;Prop.;null;BE 4
8378;Prop.;null;BE 4
8379;Prop.;null;BE 4
8380;Prop.;null;BE 4
8381;Prop.;null;BE 4
8382;Prop.;null;BE 4
8383;Prop.;null;BE 4
8384;Prop.;null;BE 4
8385;Prop.;null;BE 4
8386;Prop.;null;BE 4
8387;Prop.;null;BE 4
8388;Prop.;null;BE 4
8389;Prop.;null;BE 4
8390;Prop.;null;BE 4
8391;Prop.;null;BE 4
8392;Prop.;null;BE 4
8393;Prop.;null;BE 4
8394;Prop.;null;BE 4
8395;Prop.;null;BE 4
8396;Prop.;null;BE 4
8397;Prop.;null;BE 4
8398;Prop.;null;BE 4
8399;Prop.;null;BE 4
8400;Prop.;null;BE 4
8401;Prop.;null;BE 4
8402;Prop.;null;BE 4
8403;Prop.;null;BE 4
8404;Prop.;null;BE 4
8405;Prop.;null;BE 4
8406;Prop.;null;BE 4
8407;Prop.;null;BE 4
8408;Prop.;null;BE 4
8409;Prop.;null;BE 4
8410;Prop.;null;BE 4
8411;Prop.;325.892;BE 4
8412;Prop.;518.238;BE 4
8413;Prop.;500.862;BE 4
8414;Prop.;519.19;BE 4
8415;Prop.;508.395;BE 4
8416;Prop.;512.686;BE 4
8417;Prop.;512.75;BE 4
8418;Prop.;508.788;BE 4
8419;Prop.;507.528;BE 4
8420;Prop.;507.528;BE 4
8421;Prop.;511.56;BE 4
8422;Prop.;525.606;BE 4
8423;Prop.;1061.033;BE 4
8424;Prop.;553.259;BE 4
8425;Prop.;548.161;BE 4
8426;Prop.;559.435;BE 4
8427;Prop.;552.498;BE 4
8428;Prop.;540.468;BE 4
8429;Prop.;551.226;BE 4
8430;Prop.;541.826;BE 4
8431;Prop.;551.122;BE 4
8432;Prop.;558.829;BE 4
8433;Prop.;564.763;BE 4
8434;Prop.;552.076;BE 4
8435;Prop.;547.494;BE 4
8436;Prop.;559.243;BE 4
8437;Prop.;563.34;BE 4
8438;Prop.;560.395;BE 4
8439;Prop.;559.651;BE 4
8440;Prop.;559.651;BE 4
8441;Prop.;553.551;BE 4
8442;Prop.;551.21;BE 4
8443;Prop.;566.177;BE 4
8444;Prop.;432.767;BE 4
8445;Prop.;146.567;BE 4
8446;Prop.;66.274;BE 4
8447;Prop.;2.818;BE 4
8448;Prop.;0.057;BE 4
8449;Prop.;0.086;BE 4
8450;Prop.;0.058;BE 4
8451;Prop.;0.041;BE 4
8452;Prop.;0.051;BE 4
8453;Prop.;0.059;BE 4
8454;Prop.;54.313;BE 4
8455;Prop.;518.416;BE 4
8456;Prop.;666.875;BE 4
8457;Prop.;637.552;BE 4
8458;Prop.;117.875;BE 4
8459;Prop.;35.175;BE 4
8460;Prop.;0.039;BE 4
8461;Prop.;0.053;BE 4
8462;Prop.;0.033;BE 4
8463;Prop.;0.079;BE 4
8464;Prop.;0.033;BE 4
8465;Prop.;0.064;BE 4
8466;Prop.;0.058;BE 4
8467;Prop.;0.089;BE 4
8468;Prop.;0.062;BE 4
8469;Prop.;0.07;BE 4
8470;Prop.;0.031;BE 4
8471;Prop.;0.081;BE 4
8472;Prop.;0.037;BE 4
8473;Prop.;0.042;BE 4
8474;Prop.;0.053;BE 4
8475;Prop.;0.098;BE 4
8476;Prop.;51.951;BE 4
8477;Prop.;196.453;BE 4
8478;Prop.;237.811;BE 4
8479;Prop.;235.046;BE 4
8480;Prop.;235.046;BE 4
8481;Prop.;250.401;BE 4
8482;Prop.;248.935;BE 4
8483;Prop.;234.898;BE 4
8484;Prop.;232.807;BE 4
8485;Prop.;260.714;BE 4
8486;Prop.;241.472;BE 4
8487;Prop.;237.237;BE 4
8488;Prop.;277.216;BE 4
8489;Prop.;253.993;BE 4
8490;Prop.;249.435;BE 4
8491;Prop.;240.583;BE 4
8492;Prop.;229.723;BE 4
8493;Prop.;234.17;BE 4
8494;Prop.;239.511;BE 4
8495;Prop.;240.78;BE 4
8496;Prop.;244.094;BE 4
8497;Prop.;207.246;BE 4
8498;Prop.;151.783;BE 4
8499;Prop.;166.472;BE 4
8500;Prop.;166.472;BE 4
8501;Prop.;234.713;BE 4
8502;Prop.;244.011;BE 4
8503;Prop.;260.13;BE 4
8504;Prop.;242.627;BE 4
8505;Prop.;254.53;BE 4
8506;Prop.;233.978;BE 4
8507;Prop.;240.469;BE 4
8508;Prop.;241.056;BE 4
8509;Prop.;248.708;BE 4
8510;Prop.;274.036;BE 4
8511;Prop.;249.717;BE 4
8512;Prop.;232.92;BE 4
8513;Prop.;251.038;BE 4
8514;Prop.;315.365;BE 4
8515;Prop.;682.222;BE 4
8516;Prop.;800.877;BE 4
8517;Prop.;813.625;BE 4
8518;Prop.;299.113;BE 4
8519;Prop.;241.152;BE 4
8520;Prop.;241.152;BE 4
8521;Prop.;239.794;BE 4
8522;Prop.;244.932;BE 4
8523;Prop.;235.224;BE 4
8524;Prop.;238.209;BE 4
8525;Prop.;234.096;BE 4
8526;Prop.;249.482;BE 4
8527;Prop.;246.36;BE 4
8528;Prop.;258.969;BE 4
8529;Prop.;262.541;BE 4
8530;Prop.;null;BE 4
8531;Prop.;null;BE 4
8532;Prop.;null;BE 4
8533;Prop.;null;BE 4
8534;Prop.;null;BE 4
8535;Prop.;null;BE 4
8536;Prop.;null;BE 4
8537;Prop.;null;BE 4
8538;Prop.;null;BE 4
8539;Prop.;null;BE 4
8540;Prop.;null;BE 4
8541;Prop.;null;BE 4
8542;Prop.;null;BE 4
8543;Prop.;null;BE 4
8544;Prop.;null;BE 4
8545;Prop.;null;BE 4
8546;Prop.;null;BE 4
8547;Prop.;null;BE 4
8548;Prop.;null;BE 4
8549;Prop.;null;BE 4
8550;Prop.;null;BE 4
8551;Prop.;null;BE 4
8552;Prop.;null;BE 4
8553;Prop.;null;BE 4
8554;Prop.;null;BE 4
8555;Prop.;null;BE 4
8556;Prop.;null;BE 4
8557;Prop.;null;BE 4
8558;Prop.;null;BE 4
8559;Prop.;null;BE 4
8560;Prop.;null;BE 4
8561;Prop.;null;BE 4
8562;Prop.;null;BE 4
8563;Prop.;null;BE 4
8564;Prop.;null;BE 4
8565;Prop.;null;BE 4
8566;Prop.;null;BE 4
8567;Prop.;null;BE 4
8568;Prop.;null;BE 4
8569;Prop.;null;BE 4
8570;Prop.;null;BE 4
8571;Prop.;null;BE 4
8572;Prop.;null;BE 4
8573;Prop.;null;BE 4
8574;Prop.;null;BE 4
8575;Prop.;null;BE 4
8576;Prop.;null;BE 4
8577;Prop.;null;BE 4
8578;Prop.;null;BE 4
8579;Prop.;null;BE 4
8580;Prop.;null;BE 4
8581;Prop.;null;BE 4
8582;Prop.;null;BE 4
8583;Prop.;null;BE 4
8584;Prop.;null;BE 4
8585;Prop.;null;BE 4
8586;Prop.;null;BE 4
8587;Prop.;null;BE 4
8588;Prop.;null;BE 4
8589;Prop.;null;BE 4
8590;Prop.;null;BE 4
8591;Prop.;null;BE 4
8592;Prop.;null;BE 4
8593;Prop.;null;BE 4
8594;Prop.;null;BE 4
8595;Prop.;null;BE 4
8596;Prop.;null;BE 4
8597;Prop.;null;BE 4
8598;Prop.;null;BE 4
8599;Prop.;null;BE 4
8600;Prop.;null;BE 4
8601;Prop.;null;BE 4
8602;Prop.;null;BE 4
8603;Prop.;null;BE 4
8604;Prop.;null;BE 4
8605;Prop.;null;BE 4
8606;Prop.;null;BE 4
8607;Prop.;null;BE 4
8608;Prop.;null;BE 4
8609;Prop.;null;BE 4
8610;Prop.;null;BE 4
8611;Prop.;83.125;BE 4
8612;Prop.;408.454;BE 4
8613;Prop.;398.211;BE 4
8614;Prop.;388.281;BE 4
8615;Prop.;433.151;BE 4
8616;Prop.;394.175;BE 4
8617;Prop.;341.759;BE 4
8618;Prop.;297.44;BE 4
8619;Prop.;305.963;BE 4
8620;Prop.;305.963;BE 4
8621;Prop.;372.932;BE 4
8622;Prop.;379.364;BE 4
8623;Prop.;364.772;BE 4
8624;Prop.;377.688;BE 4
8625;Prop.;385.138;BE 4
8626;Prop.;361.17;BE 4
8627;Prop.;358.068;BE 4
8628;Prop.;359.69;BE 4
8629;Prop.;368.696;BE 4
8630;Prop.;366.588;BE 4
8631;Prop.;361.683;BE 4
8632;Prop.;336.609;BE 4
8633;Prop.;273.9;BE 4
8634;Prop.;340.495;BE 4
8635;Prop.;775.62;BE 4
8636;Prop.;989.377;BE 4
8637;Prop.;1138.802;BE 4
8638;Prop.;362.99;BE 4
8639;Prop.;295.034;BE 4
8640;Prop.;316.19;BE 4
8641;Prop.;269.508;BE 4
8642;Prop.;280.324;BE 4
8643;Prop.;270.415;BE 4
8644;Prop.;270.209;BE 4
8645;Prop.;263.412;BE 4
8646;Prop.;284.021;BE 4
8647;Prop.;288.157;BE 4
8648;Prop.;270.946;BE 4
8649;Prop.;274.523;BE 4
8650;Prop.;279.151;BE 4
8651;Prop.;277.475;BE 4
8652;Prop.;262.817;BE 4
8653;Prop.;272.299;BE 4
8654;Prop.;269.783;BE 4
8655;Prop.;269.293;BE 4
8656;Prop.;280.131;BE 4
8657;Prop.;283.484;BE 4
8658;Prop.;271.438;BE 4
8659;Prop.;276.866;BE 4
8660;Prop.;276.866;BE 4
8661;Prop.;273.201;BE 4
8662;Prop.;273.827;BE 4
8663;Prop.;270.538;BE 4
8664;Prop.;269.714;BE 4
8665;Prop.;265.226;BE 4
8666;Prop.;271.324;BE 4
8667;Prop.;277.848;BE 4
8668;Prop.;283.93;BE 4
8669;Prop.;273.557;BE 4
8670;Prop.;272.298;BE 4
8671;Prop.;271.776;BE 4
8672;Prop.;268.286;BE 4
8673;Prop.;267.651;BE 4
8674;Prop.;263.462;BE 4
8675;Prop.;273.245;BE 4
8676;Prop.;263.852;BE 4
8677;Prop.;291.856;BE 4
8678;Prop.;270.18;BE 4
8679;Prop.;null;BE 4
8680;Prop.;280.534;BE 4
8681;Prop.;278.63;BE 4
8682;Prop.;271.912;BE 4
8683;Prop.;289.508;BE 4
8684;Prop.;288.506;BE 4
8685;Prop.;267.594;BE 4
8686;Prop.;279.6;BE 4
8687;Prop.;280.939;BE 4
8688;Prop.;275.566;BE 4
8689;Prop.;273.89;BE 4
8690;Prop.;278.419;BE 4
8691;Prop.;275.476;BE 4
8692;Prop.;272.215;BE 4
8693;Prop.;285.026;BE 4
8694;Prop.;372.518;BE 4
8695;Prop.;738.065;BE 4
8696;Prop.;987.351;BE 4
8697;Prop.;1217.108;BE 4
8698;Prop.;384.677;BE 4
8699;Prop.;290.724;BE 4
8700;Prop.;290.724;BE 4
8701;Prop.;281.193;BE 4
8702;Prop.;266.14;BE 4
8703;Prop.;278.669;BE 4
8704;Prop.;270.476;BE 4
8705;Prop.;277.804;BE 4
8706;Prop.;275.493;BE 4
8707;Prop.;269.33;BE 4
8708;Prop.;264.905;BE 4
8709;Prop.;267.375;BE 4
8710;Prop.;280.78;BE 4
8711;Prop.;282.563;BE 4
8712;Prop.;267.854;BE 4
8713;Prop.;265.584;BE 4
8714;Prop.;265.488;BE 4
8715;Prop.;278.087;BE 4
8716;Prop.;283.949;BE 4
8717;Prop.;281.269;BE 4
8718;Prop.;291.107;BE 4
8719;Prop.;278.849;BE 4
8720;Prop.;270.654;BE 4
8721;Prop.;266.407;BE 4
8722;Prop.;272.606;BE 4
8723;Prop.;267.29;BE 4
8724;Prop.;284.149;BE 4
8725;Prop.;275.693;BE 4
8726;Prop.;288.386;BE 4
8727;Prop.;282.008;BE 4
8728;Prop.;270.614;BE 4
8729;Prop.;268.994;BE 4
8730;Prop.;262.137;BE 4
8731;Prop.;273.758;BE 4
8732;Prop.;277.161;BE 4
8733;Prop.;279.617;BE 4
8734;Prop.;275.509;BE 4
8735;Prop.;284.869;BE 4
8736;Prop.;276.896;BE 4
8737;Prop.;291.757;BE 4
8738;Prop.;275.629;BE 4
8739;Prop.;280.789;BE 4
8740;Prop.;276.352;BE 4
8741;Prop.;275.372;BE 4
8742;Prop.;279.229;BE 4
8743;Prop.;273.514;BE 4
8744;Prop.;274.857;BE 4
8745;Prop.;273.559;BE 4
8746;Prop.;285.169;BE 4
8747;Prop.;273.905;BE 4
8748;Prop.;273.017;BE 4
8749;Prop.;268.119;BE 4
8750;Prop.;273.714;BE 4
8751;Prop.;273.581;BE 4
8752;Prop.;278.825;BE 4
8753;Prop.;277.56;BE 4
8754;Prop.;365.454;BE 4
8755;Prop.;793.651;BE 4
8756;Prop.;985.339;BE 4
8757;Prop.;1167.395;BE 4
8758;Prop.;389.225;BE 4
8759;Prop.;345.514;BE 4
8760;Prop.;345.514;BE 4
8761;Prop.;286.706;BE 4
8762;Prop.;293.212;BE 4
8763;Prop.;302.32;BE 4
8764;Prop.;287.711;BE 4
8765;Prop.;284.194;BE 4
8766;Prop.;277.468;BE 4
8767;Prop.;294.105;BE 4
8768;Prop.;293.636;BE 4
8769;Prop.;286.063;BE 4
8770;Prop.;287.862;BE 4
8771;Prop.;303.797;BE 4
8772;Prop.;290.489;BE 4
8773;Prop.;285.394;BE 4
8774;Prop.;291.558;BE 4
8775;Prop.;289.788;BE 4
8776;Prop.;280.413;BE 4
8777;Prop.;285.678;BE 4
8778;Prop.;282.401;BE 4
8779;Prop.;289.261;BE 4
8780;Prop.;273.959;BE 4
8781;Prop.;278.516;BE 4
8782;Prop.;276.796;BE 4
8783;Prop.;282.776;BE 4
8784;Prop.;283.191;BE 4
8785;Prop.;280.984;BE 4
8786;Prop.;281.349;BE 4
8787;Prop.;280.858;BE 4
8788;Prop.;280.933;BE 4
8789;Prop.;283.824;BE 4
8790;Prop.;271.137;BE 4
8791;Prop.;279.002;BE 4
8792;Prop.;276.795;BE 4
8793;Prop.;291.58;BE 4
8794;Prop.;284.855;BE 4
8795;Prop.;281.82;BE 4
8796;Prop.;285.347;BE 4
8797;Prop.;298.302;BE 4
8798;Prop.;283.375;BE 4
8799;Prop.;null;BE 4
8800;Prop.;291.308;BE 4
8801;Prop.;282.048;BE 4
8802;Prop.;293.809;BE 4
8803;Prop.;290.753;BE 4
8804;Prop.;298.304;BE 4
8805;Prop.;293.944;BE 4
8806;Prop.;282.621;BE 4
8807;Prop.;287.589;BE 4
8808;Prop.;289.506;BE 4
8809;Prop.;289.338;BE 4
8810;Prop.;275.135;BE 4
8811;Prop.;285.879;BE 4
8812;Prop.;282.965;BE 4
8813;Prop.;279.502;BE 4
8814;Prop.;358.959;BE 4
8815;Prop.;747.665;BE 4
8816;Prop.;1012.007;BE 4
8817;Prop.;1178.925;BE 4
8818;Prop.;433.582;BE 4
8819;Prop.;302.356;BE 4
8820;Prop.;302.356;BE 4
8821;Prop.;280.87;BE 4
8822;Prop.;291.338;BE 4
8823;Prop.;284.186;BE 4
8824;Prop.;309.094;BE 4
8825;Prop.;293.517;BE 4
8826;Prop.;284.558;BE 4
8827;Prop.;291.847;BE 4
8828;Prop.;285.915;BE 4
8829;Prop.;281.552;BE 4
8830;Prop.;287.271;BE 4
8831;Prop.;282.313;BE 4
8832;Prop.;273.171;BE 4
8833;Prop.;286.247;BE 4
8834;Prop.;284.127;BE 4
8835;Prop.;280.693;BE 4
8836;Prop.;279.331;BE 4
8837;Prop.;291.133;BE 4
8838;Prop.;275.349;BE 4
8839;Prop.;272.596;BE 4
8840;Prop.;284.822;BE 4
8841;Prop.;282.997;BE 4
8842;Prop.;283.659;BE 4
8843;Prop.;279.817;BE 4
8844;Prop.;274.012;BE 4
8845;Prop.;285.173;BE 4
8846;Prop.;284.365;BE 4
8847;Prop.;281.581;BE 4
8848;Prop.;289.658;BE 4
8849;Prop.;285.658;BE 4
8850;Prop.;277.975;BE 4
8851;Prop.;275.568;BE 4
8852;Prop.;281.373;BE 4
8853;Prop.;288.695;BE 4
8854;Prop.;285.55;BE 4
8855;Prop.;281.108;BE 4
8856;Prop.;282.756;BE 4
8857;Prop.;294.757;BE 4
8858;Prop.;281.215;BE 4
8859;Prop.;298.496;BE 4
8860;Prop.;298.496;BE 4
8861;Prop.;280.769;BE 4
8862;Prop.;281.24;BE 4
8863;Prop.;285.331;BE 4
8864;Prop.;288.218;BE 4
8865;Prop.;288.912;BE 4
8866;Prop.;289.88;BE 4
8867;Prop.;269.23;BE 4
8868;Prop.;271.504;BE 4
8869;Prop.;283.575;BE 4
8870;Prop.;267.161;BE 4
8871;Prop.;272.404;BE 4
8872;Prop.;290.987;BE 4
8873;Prop.;276.557;BE 4
8874;Prop.;387.353;BE 4
8875;Prop.;763.359;BE 4
8876;Prop.;1137.231;BE 4
8877;Prop.;1276.228;BE 4
8878;Prop.;358.941;BE 4
8879;Prop.;314.28;BE 4
8880;Prop.;314.28;BE 4
8881;Prop.;280.669;BE 4
8882;Prop.;272.631;BE 4
8883;Prop.;274.084;BE 4
8884;Prop.;271.242;BE 4
8885;Prop.;275.6;BE 4
8886;Prop.;278.89;BE 4
8887;Prop.;270.833;BE 4
8888;Prop.;271.293;BE 4
8889;Prop.;283.398;BE 4
8890;Prop.;272.341;BE 4
8891;Prop.;282.373;BE 4
8892;Prop.;267.679;BE 4
8893;Prop.;280.832;BE 4
8894;Prop.;275.049;BE 4
8895;Prop.;275.591;BE 4
8896;Prop.;267.361;BE 4
8897;Prop.;273.594;BE 4
8898;Prop.;272.128;BE 4
8899;Prop.;289.901;BE 4
8900;Prop.;289.901;BE 4
8901;Prop.;277.282;BE 4
8902;Prop.;273.292;BE 4
8903;Prop.;261.975;BE 4
8904;Prop.;275.686;BE 4
8905;Prop.;269.295;BE 4
8906;Prop.;276.944;BE 4
8907;Prop.;282.139;BE 4
8908;Prop.;290.214;BE 4
8909;Prop.;285.319;BE 4
8910;Prop.;280.897;BE 4
8911;Prop.;262.247;BE 4
8912;Prop.;266.873;BE 4
8913;Prop.;279.007;BE 4
8914;Prop.;276.526;BE 4
8915;Prop.;268.842;BE 4
8916;Prop.;280.647;BE 4
8917;Prop.;288.443;BE 4
8918;Prop.;275.745;BE 4
8919;Prop.;263.386;BE 4
8920;Prop.;266.647;BE 4
8921;Prop.;267.433;BE 4
8922;Prop.;278.052;BE 4
8923;Prop.;274.719;BE 4
8924;Prop.;281.362;BE 4
8925;Prop.;279.645;BE 4
8926;Prop.;282.643;BE 4
8927;Prop.;279.079;BE 4
8928;Prop.;285.513;BE 4
8929;Prop.;276.402;BE 4
8930;Prop.;271.694;BE 4
8931;Prop.;272.793;BE 4
8932;Prop.;269.939;BE 4
8933;Prop.;268.989;BE 4
8934;Prop.;389.095;BE 4
8935;Prop.;832.504;BE 4
8936;Prop.;1054.397;BE 4
8937;Prop.;1203.598;BE 4
8938;Prop.;377.352;BE 4
8939;Prop.;316.763;BE 4
8940;Prop.;316.763;BE 4
8941;Prop.;273.528;BE 4
8942;Prop.;271.447;BE 4
8943;Prop.;271.768;BE 4
8944;Prop.;268.061;BE 4
8945;Prop.;274.977;BE 4
8946;Prop.;267.202;BE 4
8947;Prop.;270.789;BE 4
8948;Prop.;267.661;BE 4
8949;Prop.;279.269;BE 4
8950;Prop.;272.565;BE 4
8951;Prop.;277.375;BE 4
8952;Prop.;274.092;BE 4
8953;Prop.;268.057;BE 4
8954;Prop.;270.691;BE 4
8955;Prop.;268.786;BE 4
8956;Prop.;269.534;BE 4
8957;Prop.;274.058;BE 4
8958;Prop.;266.079;BE 4
8959;Prop.;267.177;BE 4
8960;Prop.;267.177;BE 4
8961;Prop.;269.553;BE 4
8962;Prop.;271.634;BE 4
8963;Prop.;268.297;BE 4
8964;Prop.;273.027;BE 4
8965;Prop.;268.959;BE 4
8966;Prop.;265.978;BE 4
8967;Prop.;278.551;BE 4
8968;Prop.;267.863;BE 4
8969;Prop.;274.666;BE 4
8970;Prop.;266.203;BE 4
8971;Prop.;269.779;BE 4
8972;Prop.;270.564;BE 4
8973;Prop.;280.277;BE 4
8974;Prop.;259.873;BE 4
8975;Prop.;264.009;BE 4
8976;Prop.;270.564;BE 4
8977;Prop.;283.528;BE 4
8978;Prop.;268.028;BE 4
8979;Prop.;272.57;BE 4
8980;Prop.;278.243;BE 4
8981;Prop.;276.544;BE 4
8982;Prop.;271.846;BE 4
8983;Prop.;271.181;BE 4
8984;Prop.;272.434;BE 4
8985;Prop.;265.08;BE 4
8986;Prop.;273.371;BE 4
8987;Prop.;274.86;BE 4
8988;Prop.;272.287;BE 4
8989;Prop.;276.217;BE 4
8990;Prop.;270.104;BE 4
8991;Prop.;270.36;BE 4
8992;Prop.;276.057;BE 4
8993;Prop.;264.84;BE 4
8994;Prop.;402.032;BE 4
8995;Prop.;772.226;BE 4
8996;Prop.;1021.941;BE 4
8997;Prop.;1150.8029999999999;BE 4
8998;Prop.;410.253;BE 4
8999;Prop.;374.667;BE 4
9000;Prop.;318.831;BE 4
9001;Prop.;null;QoS 1
9002;Prop.;null;QoS 1
9003;Prop.;null;QoS 1
9004;Prop.;null;QoS 1
9005;Prop.;null;QoS 1
9006;Prop.;null;QoS 1
9007;Prop.;null;QoS 1
9008;Prop.;null;QoS 1
9009;Prop.;null;QoS 1
9010;Prop.;null;QoS 1
9011;Prop.;null;QoS 1
9012;Prop.;null;QoS 1
9013;Prop.;null;QoS 1
9014;Prop.;null;QoS 1
9015;Prop.;null;QoS 1
9016;Prop.;null;QoS 1
9017;Prop.;null;QoS 1
9018;Prop.;null;QoS 1
9019;Prop.;null;QoS 1
9020;Prop.;null;QoS 1
9021;Prop.;null;QoS 1
9022;Prop.;null;QoS 1
9023;Prop.;null;QoS 1
9024;Prop.;null;QoS 1
9025;Prop.;null;QoS 1
9026;Prop.;null;QoS 1
9027;Prop.;null;QoS 1
9028;Prop.;null;QoS 1
9029;Prop.;null;QoS 1
9030;Prop.;null;QoS 1
9031;Prop.;null;QoS 1
9032;Prop.;null;QoS 1
9033;Prop.;null;QoS 1
9034;Prop.;null;QoS 1
9035;Prop.;null;QoS 1
9036;Prop.;null;QoS 1
9037;Prop.;null;QoS 1
9038;Prop.;null;QoS 1
9039;Prop.;null;QoS 1
9040;Prop.;null;QoS 1
9041;Prop.;null;QoS 1
9042;Prop.;null;QoS 1
9043;Prop.;null;QoS 1
9044;Prop.;null;QoS 1
9045;Prop.;null;QoS 1
9046;Prop.;null;QoS 1
9047;Prop.;null;QoS 1
9048;Prop.;null;QoS 1
9049;Prop.;null;QoS 1
9050;Prop.;null;QoS 1
9051;Prop.;null;QoS 1
9052;Prop.;null;QoS 1
9053;Prop.;null;QoS 1
9054;Prop.;null;QoS 1
9055;Prop.;null;QoS 1
9056;Prop.;null;QoS 1
9057;Prop.;null;QoS 1
9058;Prop.;null;QoS 1
9059;Prop.;null;QoS 1
9060;Prop.;null;QoS 1
9061;Prop.;null;QoS 1
9062;Prop.;null;QoS 1
9063;Prop.;null;QoS 1
9064;Prop.;null;QoS 1
9065;Prop.;null;QoS 1
9066;Prop.;null;QoS 1
9067;Prop.;null;QoS 1
9068;Prop.;null;QoS 1
9069;Prop.;null;QoS 1
